Style Id,AG,Group Name,Status,Rank in Group,Live Since,Days Live,Organic Impressions,Inorganic Impressions,Total Impressions,Organic/Day,Ad Saturation,Demand Score,Opportunity Score,Health,Max CPC,Target ROI,Monthly Budget,Daily Budget
34704028,AG6,Dormant - Excluded,EXCLUDED,176,2025-06-03,456,450,0,450,0.987,0.0,41.1,41.1,LOW,0.0,0.0,0.0,0.0
33890048,AG6,Dormant - Excluded,EXCLUDED,177,2025-05-02,488,464,0,464,0.951,0.0,41.1,41.1,LOW,0.0,0.0,0.0,0.0
39587468,AG6,Dormant - Excluded,EXCLUDED,178,2026-01-23,222,270,0,270,1.216,0.0,41.0,41.0,LOW,0.0,0.0,0.0,0.0
36603210,AG6,Dormant - Excluded,EXCLUDED,179,2025-08-26,372,413,0,413,1.11,0.0,41.0,41.0,LOW,0.0,0.0,0.0,0.0
34949490,AG6,Dormant - Excluded,EXCLUDED,180,2025-06-16,443,442,0,442,0.998,0.0,41.0,41.0,LOW,0.0,0.0,0.0,0.0
34611032,AG6,Dormant - Excluded,EXCLUDED,181,2025-05-30,460,447,0,447,0.972,0.0,41.0,41.0,LOW,0.0,0.0,0.0,0.0
43008849,AG6,Dormant - Excluded,EXCLUDED,182,2026-06-12,82,137,0,137,1.671,0.0,41.0,41.0,LOW,0.0,0.0,0.0,0.0
38142887,AG6,Dormant - Excluded,EXCLUDED,183,2025-11-21,285,298,0,298,1.046,0.0,40.9,40.9,LOW,0.0,0.0,0.0,0.0
36805074,AG6,Dormant - Excluded,EXCLUDED,184,2025-09-06,361,328,0,328,0.909,0.0,40.9,40.9,LOW,0.0,0.0,0.0,0.0
36409583,AG6,Dormant - Excluded,EXCLUDED,185,2025-08-14,384,415,0,415,1.081,0.0,40.9,40.9,LOW,0.0,0.0,0.0,0.0
35705847,AG6,Dormant - Excluded,EXCLUDED,186,2025-07-16,413,429,0,429,1.039,0.0,40.9,40.9,LOW,0.0,0.0,0.0,0.0
35087979,AG6,Dormant - Excluded,EXCLUDED,187,2025-06-24,435,437,0,437,1.005,0.0,40.9,40.9,LOW,0.0,0.0,0.0,0.0
34742558,AG6,Dormant - Excluded,EXCLUDED,188,2025-06-05,454,444,0,444,0.978,0.0,40.9,40.9,LOW,0.0,0.0,0.0,0.0
34949787,AG6,Dormant - Excluded,EXCLUDED,189,2025-06-16,443,437,0,437,0.986,0.0,40.8,40.8,LOW,0.0,0.0,0.0,0.0
34792139,AG6,Dormant - Excluded,EXCLUDED,190,2025-06-06,453,441,0,441,0.974,0.0,40.8,40.8,LOW,0.0,0.0,0.0,0.0
34714101,AG6,Dormant - Excluded,EXCLUDED,191,2025-06-03,456,442,0,442,0.969,0.0,40.8,40.8,LOW,0.0,0.0,0.0,0.0
33890049,AG6,Dormant - Excluded,EXCLUDED,192,2025-05-02,488,455,0,455,0.932,0.0,40.8,40.8,LOW,0.0,0.0,0.0,0.0
41096537,AG6,Dormant - Excluded,EXCLUDED,193,2026-04-02,153,183,0,183,1.196,0.0,40.8,40.8,LOW,0.0,0.0,0.0,0.0
35481906,AG6,Dormant - Excluded,EXCLUDED,194,2025-07-09,420,429,0,429,1.021,0.0,40.7,40.7,LOW,0.0,0.0,0.0,0.0
35087623,AG6,Dormant - Excluded,EXCLUDED,195,2025-06-23,436,433,0,433,0.993,0.0,40.7,40.7,LOW,0.0,0.0,0.0,0.0
34801289,AG6,Dormant - Excluded,EXCLUDED,196,2025-06-09,450,437,0,437,0.971,0.0,40.7,40.7,LOW,0.0,0.0,0.0,0.0
34846828,AG6,Dormant - Excluded,EXCLUDED,197,2025-06-11,448,437,0,437,0.975,0.0,40.7,40.7,LOW,0.0,0.0,0.0,0.0
34748956,AG6,Dormant - Excluded,EXCLUDED,198,2025-06-05,454,439,0,439,0.967,0.0,40.7,40.7,LOW,0.0,0.0,0.0,0.0
33251268,AG6,Dormant - Excluded,EXCLUDED,199,2025-03-20,531,473,0,473,0.891,0.0,40.7,40.7,LOW,0.0,0.0,0.0,0.0
36225676,AG6,Dormant - Excluded,EXCLUDED,200,2025-08-05,393,415,0,415,1.056,0.0,40.6,40.6,LOW,0.0,0.0,0.0,0.0
35898414,AG6,Dormant - Excluded,EXCLUDED,201,2025-07-23,406,419,0,419,1.032,0.0,40.6,40.6,LOW,0.0,0.0,0.0,0.0
35481857,AG6,Dormant - Excluded,EXCLUDED,202,2025-07-09,420,425,0,425,1.012,0.0,40.6,40.6,LOW,0.0,0.0,0.0,0.0
34846851,AG6,Dormant - Excluded,EXCLUDED,203,2025-06-10,449,436,0,436,0.971,0.0,40.6,40.6,LOW,0.0,0.0,0.0,0.0
34742560,AG6,Dormant - Excluded,EXCLUDED,204,2025-06-06,453,437,0,437,0.965,0.0,40.6,40.6,LOW,0.0,0.0,0.0,0.0
40564951,AG6,Dormant - Excluded,EXCLUDED,205,2026-03-10,176,191,0,191,1.085,0.0,40.6,40.6,LOW,0.0,0.0,0.0,0.0
35706018,AG6,Dormant - Excluded,EXCLUDED,206,2025-07-16,413,422,0,422,1.022,0.0,40.5,40.5,LOW,0.0,0.0,0.0,0.0
34837997,AG6,Dormant - Excluded,EXCLUDED,207,2025-06-11,448,435,0,435,0.971,0.0,40.5,40.5,LOW,0.0,0.0,0.0,0.0
34714133,AG6,Dormant - Excluded,EXCLUDED,208,2025-06-04,455,436,0,436,0.958,0.0,40.5,40.5,LOW,0.0,0.0,0.0,0.0
33845181,AG6,Dormant - Excluded,EXCLUDED,209,2025-04-29,491,449,0,449,0.914,0.0,40.5,40.5,LOW,0.0,0.0,0.0,0.0
39047613,AG6,Dormant - Excluded,EXCLUDED,210,2025-12-30,246,274,0,274,1.114,0.0,40.4,40.4,LOW,0.0,0.0,0.0,0.0
36225595,AG6,Dormant - Excluded,EXCLUDED,211,2025-08-06,392,411,0,411,1.048,0.0,40.4,40.4,LOW,0.0,0.0,0.0,0.0
34611079,AG6,Dormant - Excluded,EXCLUDED,212,2025-05-30,460,437,0,437,0.95,0.0,40.4,40.4,LOW,0.0,0.0,0.0,0.0
33864461,AG6,Dormant - Excluded,EXCLUDED,213,2025-04-30,490,446,0,446,0.91,0.0,40.4,40.4,LOW,0.0,0.0,0.0,0.0
35706650,AG6,Dormant - Excluded,EXCLUDED,214,2025-07-16,413,416,0,416,1.007,0.0,40.3,40.3,LOW,0.0,0.0,0.0,0.0
34838075,AG6,Dormant - Excluded,EXCLUDED,215,2025-06-11,448,431,0,431,0.962,0.0,40.3,40.3,LOW,0.0,0.0,0.0,0.0
34846771,AG6,Dormant - Excluded,EXCLUDED,216,2025-06-10,449,432,0,432,0.962,0.0,40.3,40.3,LOW,0.0,0.0,0.0,0.0
34745673,AG6,Dormant - Excluded,EXCLUDED,217,2025-06-05,454,433,0,433,0.954,0.0,40.3,40.3,LOW,0.0,0.0,0.0,0.0
36603288,AG6,Dormant - Excluded,EXCLUDED,218,2025-08-26,372,397,0,397,1.067,0.0,40.2,40.2,LOW,0.0,0.0,0.0,0.0
35087645,AG6,Dormant - Excluded,EXCLUDED,219,2025-06-23,436,423,0,423,0.97,0.0,40.2,40.2,LOW,0.0,0.0,0.0,0.0
34846827,AG6,Dormant - Excluded,EXCLUDED,220,2025-06-11,448,429,0,429,0.958,0.0,40.2,40.2,LOW,0.0,0.0,0.0,0.0
39749633,AG6,Dormant - Excluded,EXCLUDED,221,2026-01-31,214,258,0,258,1.206,0.0,40.1,40.1,LOW,0.0,0.0,0.0,0.0
39749671,AG6,Dormant - Excluded,EXCLUDED,222,2026-01-31,214,258,0,258,1.206,0.0,40.1,40.1,LOW,0.0,0.0,0.0,0.0
35087751,AG6,Dormant - Excluded,EXCLUDED,223,2025-06-24,435,421,0,421,0.968,0.0,40.1,40.1,LOW,0.0,0.0,0.0,0.0
34869097,AG6,Dormant - Excluded,EXCLUDED,224,2025-06-12,447,425,0,425,0.951,0.0,40.1,40.1,LOW,0.0,0.0,0.0,0.0
34703817,AG6,Dormant - Excluded,EXCLUDED,225,2025-06-03,456,431,0,431,0.945,0.0,40.1,40.1,LOW,0.0,0.0,0.0,0.0
33890050,AG6,Dormant - Excluded,EXCLUDED,226,2025-05-02,488,439,0,439,0.9,0.0,40.1,40.1,LOW,0.0,0.0,0.0,0.0
39047672,AG6,Dormant - Excluded,EXCLUDED,227,2025-12-31,245,268,0,268,1.094,0.0,40.0,40.0,LOW,0.0,0.0,0.0,0.0
36225593,AG6,Dormant - Excluded,EXCLUDED,228,2025-08-06,392,401,0,401,1.023,0.0,40.0,40.0,LOW,0.0,0.0,0.0,0.0
35843954,AG6,Dormant - Excluded,EXCLUDED,229,2025-07-21,408,408,0,408,1.0,0.0,40.0,40.0,LOW,0.0,0.0,0.0,0.0
35087905,AG6,Dormant - Excluded,EXCLUDED,230,2025-06-23,436,420,0,420,0.963,0.0,40.0,40.0,LOW,0.0,0.0,0.0,0.0
34949283,AG6,Dormant - Excluded,EXCLUDED,231,2025-06-16,443,423,0,423,0.955,0.0,40.0,40.0,LOW,0.0,0.0,0.0,0.0
34748931,AG6,Dormant - Excluded,EXCLUDED,232,2025-06-06,453,427,0,427,0.943,0.0,40.0,40.0,LOW,0.0,0.0,0.0,0.0
40564931,AG6,Dormant - Excluded,EXCLUDED,233,2026-03-10,176,186,0,186,1.057,0.0,40.0,40.0,LOW,0.0,0.0,0.0,0.0
38142659,AG6,Dormant - Excluded,EXCLUDED,234,2025-11-21,285,285,0,285,1.0,0.0,39.9,39.9,LOW,0.0,0.0,0.0,0.0
35843992,AG6,Dormant - Excluded,EXCLUDED,235,2025-07-21,408,405,0,405,0.993,0.0,39.9,39.9,LOW,0.0,0.0,0.0,0.0
34726139,AG6,Dormant - Excluded,EXCLUDED,236,2025-06-04,455,424,0,424,0.932,0.0,39.9,39.9,LOW,0.0,0.0,0.0,0.0
34630364,AG6,Dormant - Excluded,EXCLUDED,237,2025-05-31,459,425,0,425,0.926,0.0,39.9,39.9,LOW,0.0,0.0,0.0,0.0
34704072,AG6,Dormant - Excluded,EXCLUDED,238,2025-06-04,455,425,0,425,0.934,0.0,39.9,39.9,LOW,0.0,0.0,0.0,0.0
41096535,AG6,Dormant - Excluded,EXCLUDED,239,2026-04-02,153,175,0,175,1.144,0.0,39.9,39.9,LOW,0.0,0.0,0.0,0.0
36603271,AG6,Dormant - Excluded,EXCLUDED,240,2025-08-26,372,388,0,388,1.043,0.0,39.8,39.8,LOW,0.0,0.0,0.0,0.0
35843798,AG6,Dormant - Excluded,EXCLUDED,241,2025-07-21,408,403,0,403,0.988,0.0,39.8,39.8,LOW,0.0,0.0,0.0,0.0
35706658,AG6,Dormant - Excluded,EXCLUDED,242,2025-07-16,413,405,0,405,0.981,0.0,39.8,39.8,LOW,0.0,0.0,0.0,0.0
35706724,AG6,Dormant - Excluded,EXCLUDED,243,2025-07-16,413,406,0,406,0.983,0.0,39.8,39.8,LOW,0.0,0.0,0.0,0.0
34704427,AG6,Dormant - Excluded,EXCLUDED,244,2025-06-03,456,423,0,423,0.928,0.0,39.8,39.8,LOW,0.0,0.0,0.0,0.0
39047671,AG6,Dormant - Excluded,EXCLUDED,245,2025-12-30,246,266,0,266,1.081,0.0,39.7,39.7,LOW,0.0,0.0,0.0,0.0
35706297,AG6,Dormant - Excluded,EXCLUDED,246,2025-07-16,413,404,0,404,0.978,0.0,39.7,39.7,LOW,0.0,0.0,0.0,0.0
34949920,AG6,Dormant - Excluded,EXCLUDED,247,2025-06-16,443,415,0,415,0.937,0.0,39.7,39.7,LOW,0.0,0.0,0.0,0.0
34630371,AG6,Dormant - Excluded,EXCLUDED,248,2025-05-31,459,422,0,422,0.919,0.0,39.7,39.7,LOW,0.0,0.0,0.0,0.0
43008860,AG6,Dormant - Excluded,EXCLUDED,249,2026-06-12,82,128,0,128,1.561,0.0,39.7,39.7,LOW,0.0,0.0,0.0,0.0
35898412,AG6,Dormant - Excluded,EXCLUDED,250,2025-07-24,405,398,0,398,0.983,0.0,39.6,39.6,LOW,0.0,0.0,0.0,0.0
35844073,AG6,Dormant - Excluded,EXCLUDED,251,2025-07-21,408,399,0,399,0.978,0.0,39.6,39.6,LOW,0.0,0.0,0.0,0.0
34949482,AG6,Dormant - Excluded,EXCLUDED,252,2025-06-16,443,414,0,414,0.935,0.0,39.6,39.6,LOW,0.0,0.0,0.0,0.0
34801261,AG6,Dormant - Excluded,EXCLUDED,253,2025-06-09,450,415,0,415,0.922,0.0,39.6,39.6,LOW,0.0,0.0,0.0,0.0
34748939,AG6,Dormant - Excluded,EXCLUDED,254,2025-06-06,453,416,0,416,0.918,0.0,39.6,39.6,LOW,0.0,0.0,0.0,0.0
34704099,AG6,Dormant - Excluded,EXCLUDED,255,2025-06-03,456,418,0,418,0.917,0.0,39.6,39.6,LOW,0.0,0.0,0.0,0.0
39592494,AG6,Dormant - Excluded,EXCLUDED,256,2026-01-23,222,254,0,254,1.144,0.0,39.5,39.5,LOW,0.0,0.0,0.0,0.0
39047663,AG6,Dormant - Excluded,EXCLUDED,257,2025-12-31,245,264,0,264,1.078,0.0,39.5,39.5,LOW,0.0,0.0,0.0,0.0
34792093,AG6,Dormant - Excluded,EXCLUDED,258,2025-06-07,452,415,0,415,0.918,0.0,39.5,39.5,LOW,0.0,0.0,0.0,0.0
34704102,AG6,Dormant - Excluded,EXCLUDED,259,2025-06-03,456,416,0,416,0.912,0.0,39.5,39.5,LOW,0.0,0.0,0.0,0.0
36409585,AG6,Dormant - Excluded,EXCLUDED,260,2025-08-16,382,384,0,384,1.005,0.0,39.4,39.4,LOW,0.0,0.0,0.0,0.0
35706247,AG6,Dormant - Excluded,EXCLUDED,261,2025-07-16,413,396,0,396,0.959,0.0,39.4,39.4,LOW,0.0,0.0,0.0,0.0
35087830,AG6,Dormant - Excluded,EXCLUDED,262,2025-06-23,436,407,0,407,0.933,0.0,39.4,39.4,LOW,0.0,0.0,0.0,0.0
35087713,AG6,Dormant - Excluded,EXCLUDED,263,2025-06-23,436,408,0,408,0.936,0.0,39.4,39.4,LOW,0.0,0.0,0.0,0.0
34838072,AG6,Dormant - Excluded,EXCLUDED,264,2025-06-11,448,411,0,411,0.917,0.0,39.4,39.4,LOW,0.0,0.0,0.0,0.0
34714148,AG6,Dormant - Excluded,EXCLUDED,265,2025-06-04,455,414,0,414,0.91,0.0,39.4,39.4,LOW,0.0,0.0,0.0,0.0
40564949,AG6,Dormant - Excluded,EXCLUDED,266,2026-03-10,176,181,0,181,1.028,0.0,39.4,39.4,LOW,0.0,0.0,0.0,0.0
39047630,AG6,Dormant - Excluded,EXCLUDED,267,2025-12-30,246,263,0,263,1.069,0.0,39.3,39.3,LOW,0.0,0.0,0.0,0.0
38142788,AG6,Dormant - Excluded,EXCLUDED,268,2025-11-21,285,276,0,276,0.968,0.0,39.3,39.3,LOW,0.0,0.0,0.0,0.0
36603220,AG6,Dormant - Excluded,EXCLUDED,269,2025-08-26,372,380,0,380,1.022,0.0,39.3,39.3,LOW,0.0,0.0,0.0,0.0
35844190,AG6,Dormant - Excluded,EXCLUDED,270,2025-07-21,408,393,0,393,0.963,0.0,39.3,39.3,LOW,0.0,0.0,0.0,0.0
35287352,AG6,Dormant - Excluded,EXCLUDED,271,2025-07-01,428,401,0,401,0.937,0.0,39.3,39.3,LOW,0.0,0.0,0.0,0.0
35087767,AG6,Dormant - Excluded,EXCLUDED,272,2025-06-23,436,405,0,405,0.929,0.0,39.3,39.3,LOW,0.0,0.0,0.0,0.0
34838079,AG6,Dormant - Excluded,EXCLUDED,273,2025-06-11,448,409,0,409,0.913,0.0,39.3,39.3,LOW,0.0,0.0,0.0,0.0
34748925,AG6,Dormant - Excluded,EXCLUDED,274,2025-06-06,453,412,0,412,0.909,0.0,39.3,39.3,LOW,0.0,0.0,0.0,0.0
35843276,AG6,Dormant - Excluded,EXCLUDED,275,2025-07-21,408,391,0,391,0.958,0.0,39.2,39.2,LOW,0.0,0.0,0.0,0.0
35706310,AG6,Dormant - Excluded,EXCLUDED,276,2025-07-16,413,392,0,392,0.949,0.0,39.2,39.2,LOW,0.0,0.0,0.0,0.0
34801286,AG6,Dormant - Excluded,EXCLUDED,277,2025-06-07,452,409,0,409,0.905,0.0,39.2,39.2,LOW,0.0,0.0,0.0,0.0
34714165,AG6,Dormant - Excluded,EXCLUDED,278,2025-06-04,455,411,0,411,0.903,0.0,39.2,39.2,LOW,0.0,0.0,0.0,0.0
39587446,AG6,Dormant - Excluded,EXCLUDED,279,2026-01-23,222,249,0,249,1.122,0.0,39.1,39.1,LOW,0.0,0.0,0.0,0.0
35706103,AG6,Dormant - Excluded,EXCLUDED,280,2025-07-16,413,391,0,391,0.947,0.0,39.1,39.1,LOW,0.0,0.0,0.0,0.0
34748940,AG6,Dormant - Excluded,EXCLUDED,281,2025-06-05,454,408,0,408,0.899,0.0,39.1,39.1,LOW,0.0,0.0,0.0,0.0
41096508,AG6,Dormant - Excluded,EXCLUDED,282,2026-04-02,153,168,0,168,1.098,0.0,39.1,39.1,LOW,0.0,0.0,0.0,0.0
35705915,AG6,Dormant - Excluded,EXCLUDED,283,2025-07-16,413,388,0,388,0.939,0.0,39.0,39.0,LOW,0.0,0.0,0.0,0.0
35706126,AG6,Dormant - Excluded,EXCLUDED,284,2025-07-16,413,388,0,388,0.939,0.0,39.0,39.0,LOW,0.0,0.0,0.0,0.0
35087814,AG6,Dormant - Excluded,EXCLUDED,285,2025-06-23,436,397,0,397,0.911,0.0,39.0,39.0,LOW,0.0,0.0,0.0,0.0
34745667,AG6,Dormant - Excluded,EXCLUDED,286,2025-06-06,453,406,0,406,0.896,0.0,39.0,39.0,LOW,0.0,0.0,0.0,0.0
39047618,AG6,Dormant - Excluded,EXCLUDED,287,2025-12-30,246,259,0,259,1.053,0.0,38.9,38.9,LOW,0.0,0.0,0.0,0.0
35844015,AG6,Dormant - Excluded,EXCLUDED,288,2025-07-21,408,385,0,385,0.944,0.0,38.9,38.9,LOW,0.0,0.0,0.0,0.0
35287458,AG6,Dormant - Excluded,EXCLUDED,289,2025-07-01,428,392,0,392,0.916,0.0,38.9,38.9,LOW,0.0,0.0,0.0,0.0
34949667,AG6,Dormant - Excluded,EXCLUDED,290,2025-06-16,443,399,0,399,0.901,0.0,38.9,38.9,LOW,0.0,0.0,0.0,0.0
33251263,AG6,Dormant - Excluded,EXCLUDED,291,2025-03-20,531,432,0,432,0.814,0.0,38.9,38.9,LOW,0.0,0.0,0.0,0.0
41096500,AG6,Dormant - Excluded,EXCLUDED,292,2026-04-02,153,166,0,166,1.085,0.0,38.9,38.9,LOW,0.0,0.0,0.0,0.0
38141249,AG6,Dormant - Excluded,EXCLUDED,293,2025-11-27,279,267,0,267,0.957,0.0,38.8,38.8,LOW,0.0,0.0,0.0,0.0
35843623,AG6,Dormant - Excluded,EXCLUDED,294,2025-07-21,408,383,0,383,0.939,0.0,38.8,38.8,LOW,0.0,0.0,0.0,0.0
34846725,AG6,Dormant - Excluded,EXCLUDED,295,2025-06-11,448,400,0,400,0.893,0.0,38.8,38.8,LOW,0.0,0.0,0.0,0.0
35287115,AG6,Dormant - Excluded,EXCLUDED,296,2025-07-01,428,389,0,389,0.909,0.0,38.7,38.7,LOW,0.0,0.0,0.0,0.0
34792232,AG6,Dormant - Excluded,EXCLUDED,297,2025-06-06,453,400,0,400,0.883,0.0,38.7,38.7,LOW,0.0,0.0,0.0,0.0
34726045,AG6,Dormant - Excluded,EXCLUDED,298,2025-06-09,450,395,0,395,0.878,0.0,38.6,38.6,LOW,0.0,0.0,0.0,0.0
34869188,AG6,Dormant - Excluded,EXCLUDED,299,2025-06-16,443,395,0,395,0.892,0.0,38.6,38.6,LOW,0.0,0.0,0.0,0.0
33889926,AG6,Dormant - Excluded,EXCLUDED,300,2025-05-02,488,411,0,411,0.842,0.0,38.6,38.6,LOW,0.0,0.0,0.0,0.0
41802166,AG6,Dormant - Excluded,EXCLUDED,301,2026-05-02,123,148,0,148,1.203,0.0,38.6,38.6,LOW,0.0,0.0,0.0,0.0
39587523,AG6,Dormant - Excluded,EXCLUDED,302,2026-01-23,222,243,0,243,1.095,0.0,38.5,38.5,LOW,0.0,0.0,0.0,0.0
35481626,AG6,Dormant - Excluded,EXCLUDED,303,2025-07-09,420,382,0,382,0.91,0.0,38.5,38.5,LOW,0.0,0.0,0.0,0.0
35087769,AG6,Dormant - Excluded,EXCLUDED,304,2025-06-23,436,389,0,389,0.892,0.0,38.5,38.5,LOW,0.0,0.0,0.0,0.0
34704346,AG6,Dormant - Excluded,EXCLUDED,305,2025-06-03,456,395,0,395,0.866,0.0,38.5,38.5,LOW,0.0,0.0,0.0,0.0
34704105,AG6,Dormant - Excluded,EXCLUDED,306,2025-06-03,456,396,0,396,0.868,0.0,38.5,38.5,LOW,0.0,0.0,0.0,0.0
35481366,AG6,Dormant - Excluded,EXCLUDED,307,2025-07-08,421,382,0,382,0.907,0.0,38.4,38.4,LOW,0.0,0.0,0.0,0.0
34714135,AG6,Dormant - Excluded,EXCLUDED,308,2025-06-04,455,394,0,394,0.866,0.0,38.4,38.4,LOW,0.0,0.0,0.0,0.0
35087620,AG6,Dormant - Excluded,EXCLUDED,309,2025-06-23,436,386,0,386,0.885,0.0,38.3,38.3,LOW,0.0,0.0,0.0,0.0
34745671,AG6,Dormant - Excluded,EXCLUDED,310,2025-06-06,453,390,0,390,0.861,0.0,38.3,38.3,LOW,0.0,0.0,0.0,0.0
34704109,AG6,Dormant - Excluded,EXCLUDED,311,2025-06-03,456,392,0,392,0.86,0.0,38.3,38.3,LOW,0.0,0.0,0.0,0.0
34611160,AG6,Dormant - Excluded,EXCLUDED,312,2025-05-30,460,393,0,393,0.854,0.0,38.3,38.3,LOW,0.0,0.0,0.0,0.0
35706035,AG6,Dormant - Excluded,EXCLUDED,313,2025-07-16,413,377,0,377,0.913,0.0,38.2,38.2,LOW,0.0,0.0,0.0,0.0
35287454,AG6,Dormant - Excluded,EXCLUDED,314,2025-07-01,428,382,0,382,0.893,0.0,38.2,38.2,LOW,0.0,0.0,0.0,0.0
35087754,AG6,Dormant - Excluded,EXCLUDED,315,2025-06-23,436,383,0,383,0.878,0.0,38.2,38.2,LOW,0.0,0.0,0.0,0.0
34949856,AG6,Dormant - Excluded,EXCLUDED,316,2025-06-16,443,385,0,385,0.869,0.0,38.2,38.2,LOW,0.0,0.0,0.0,0.0
34745670,AG6,Dormant - Excluded,EXCLUDED,317,2025-06-05,454,389,0,389,0.857,0.0,38.2,38.2,LOW,0.0,0.0,0.0,0.0
39258654,AG6,Dormant - Excluded,EXCLUDED,318,2026-01-09,236,245,0,245,1.038,0.0,38.1,38.1,LOW,0.0,0.0,0.0,0.0
39047660,AG6,Dormant - Excluded,EXCLUDED,319,2025-12-30,246,248,0,248,1.008,0.0,38.1,38.1,LOW,0.0,0.0,0.0,0.0
35843753,AG6,Dormant - Excluded,EXCLUDED,320,2025-07-20,409,373,0,373,0.912,0.0,38.1,38.1,LOW,0.0,0.0,0.0,0.0
35705986,AG6,Dormant - Excluded,EXCLUDED,321,2025-07-16,413,375,0,375,0.908,0.0,38.1,38.1,LOW,0.0,0.0,0.0,0.0
35334614,AG6,Dormant - Excluded,EXCLUDED,322,2025-07-03,426,380,0,380,0.892,0.0,38.1,38.1,LOW,0.0,0.0,0.0,0.0
35087891,AG6,Dormant - Excluded,EXCLUDED,323,2025-06-23,436,382,0,382,0.876,0.0,38.1,38.1,LOW,0.0,0.0,0.0,0.0
39592486,AG6,Dormant - Excluded,EXCLUDED,324,2026-01-23,222,239,0,239,1.077,0.0,38.0,38.0,LOW,0.0,0.0,0.0,0.0
36804988,AG6,Dormant - Excluded,EXCLUDED,325,2025-09-06,361,285,0,285,0.789,0.0,38.0,38.0,LOW,0.0,0.0,0.0,0.0
35706309,AG6,Dormant - Excluded,EXCLUDED,326,2025-07-16,413,374,0,374,0.906,0.0,38.0,38.0,LOW,0.0,0.0,0.0,0.0
35481757,AG6,Dormant - Excluded,EXCLUDED,327,2025-07-08,421,376,0,376,0.893,0.0,38.0,38.0,LOW,0.0,0.0,0.0,0.0
35481649,AG6,Dormant - Excluded,EXCLUDED,328,2025-07-09,420,377,0,377,0.898,0.0,38.0,38.0,LOW,0.0,0.0,0.0,0.0
35334468,AG6,Dormant - Excluded,EXCLUDED,329,2025-07-03,426,378,0,378,0.887,0.0,38.0,38.0,LOW,0.0,0.0,0.0,0.0
35087553,AG6,Dormant - Excluded,EXCLUDED,330,2025-06-23,436,381,0,381,0.874,0.0,38.0,38.0,LOW,0.0,0.0,0.0,0.0
34949316,AG6,Dormant - Excluded,EXCLUDED,331,2025-06-16,443,382,0,382,0.862,0.0,38.0,38.0,LOW,0.0,0.0,0.0,0.0
34704274,AG6,Dormant - Excluded,EXCLUDED,332,2025-06-04,455,387,0,387,0.851,0.0,38.0,38.0,LOW,0.0,0.0,0.0,0.0
34630463,AG6,Dormant - Excluded,EXCLUDED,333,2025-05-31,459,388,0,388,0.845,0.0,38.0,38.0,LOW,0.0,0.0,0.0,0.0
35843984,AG6,Dormant - Excluded,EXCLUDED,334,2025-07-21,408,370,0,370,0.907,0.0,37.9,37.9,LOW,0.0,0.0,0.0,0.0
35705874,AG6,Dormant - Excluded,EXCLUDED,335,2025-07-16,413,372,0,372,0.901,0.0,37.9,37.9,LOW,0.0,0.0,0.0,0.0
35087427,AG6,Dormant - Excluded,EXCLUDED,336,2025-06-23,436,379,0,379,0.869,0.0,37.9,37.9,LOW,0.0,0.0,0.0,0.0
35087501,AG6,Dormant - Excluded,EXCLUDED,337,2025-06-23,436,379,0,379,0.869,0.0,37.9,37.9,LOW,0.0,0.0,0.0,0.0
34838069,AG6,Dormant - Excluded,EXCLUDED,338,2025-06-11,448,383,0,383,0.855,0.0,37.9,37.9,LOW,0.0,0.0,0.0,0.0
40564928,AG6,Dormant - Excluded,EXCLUDED,339,2026-03-10,176,168,0,168,0.955,0.0,37.9,37.9,LOW,0.0,0.0,0.0,0.0
35706388,AG6,Dormant - Excluded,EXCLUDED,340,2025-07-16,413,371,0,371,0.898,0.0,37.8,37.8,LOW,0.0,0.0,0.0,0.0
35087460,AG6,Dormant - Excluded,EXCLUDED,341,2025-06-23,436,378,0,378,0.867,0.0,37.8,37.8,LOW,0.0,0.0,0.0,0.0
34801245,AG6,Dormant - Excluded,EXCLUDED,342,2025-06-09,450,381,0,381,0.847,0.0,37.8,37.8,LOW,0.0,0.0,0.0,0.0
34714134,AG6,Dormant - Excluded,EXCLUDED,343,2025-06-04,455,383,0,383,0.842,0.0,37.8,37.8,LOW,0.0,0.0,0.0,0.0
41096533,AG6,Dormant - Excluded,EXCLUDED,344,2026-04-02,153,157,0,157,1.026,0.0,37.8,37.8,LOW,0.0,0.0,0.0,0.0
34611049,AG6,Dormant - Excluded,EXCLUDED,345,2025-05-30,460,381,0,381,0.828,0.0,37.6,37.6,LOW,0.0,0.0,0.0,0.0
34611120,AG6,Dormant - Excluded,EXCLUDED,346,2025-05-31,459,381,0,381,0.83,0.0,37.6,37.6,LOW,0.0,0.0,0.0,0.0
35843825,AG6,Dormant - Excluded,EXCLUDED,347,2025-07-21,408,365,0,365,0.895,0.0,37.5,37.5,LOW,0.0,0.0,0.0,0.0
35843859,AG6,Dormant - Excluded,EXCLUDED,348,2025-07-21,408,365,0,365,0.895,0.0,37.5,37.5,LOW,0.0,0.0,0.0,0.0
35706502,AG6,Dormant - Excluded,EXCLUDED,349,2025-07-16,413,366,0,366,0.886,0.0,37.5,37.5,LOW,0.0,0.0,0.0,0.0
35481590,AG6,Dormant - Excluded,EXCLUDED,350,2025-07-09,420,367,0,367,0.874,0.0,37.5,37.5,LOW,0.0,0.0,0.0,0.0
